"decimalLongitude","decimalLatitude"
77.01873,10.824926
77.58,13.12
76.68174,8.76947
77.596436,12.97378
76.67064,10.462944
77.21945,10.35245
80.18302,13.031809
77.5312,8.516417
76.166664,11.616667
76.21018,11.280269
76.67356,10.528319
77.21754,8.857577
76.27016,11.938528
76.713715,10.408466
76.38111,11.63353
77.33933,8.800222
77.06501,10.08151
77.36889,12.975878
77.0688,10.054665
77.30014,12.749639
77.09122,9.46465
77.60829,13.058573
77.12231,10.126047
76.56594,11.06799
76.356064,10.581667
77.6126,8.664567
77.56897,10.044585
77.80828,10.302041
77.583336,12.983333
76.714134,10.133404
76.775795,10.392809
77.47408,8.654833
76.917854,12.519877
77.486694,12.741448
77.48726,10.238067
76.64894,11.738596
76.68,11.38
76.4987,10.381483
79.55414,10.451217
76.64972,12.307222
76.93664,8.524138
77.069756,9.417405
77.20487,8.554541
77.42482,8.780867
77.58,13.02
77.02107,10.330963
80.01099,12.265599
76.723946,8.882584
77.57411,13.00922
77.42259,12.846184
76.66791,12.301036
76.971886,9.529514
77.52918,9.466386
76.91105,12.629295
77.51517,8.643278
76.73126,11.60583
77.48693,12.86291
78.26987,10.129251
77.59456,12.9716
77.4467,12.260197
76.77169,10.167531
77.72721,12.183671
76.3838,10.16442
76.66494,10.13156
77.57133,13.085732
78.1777,10.0988
80.200165,12.616822
76.66,12.35
77.940994,10.340785
77.15797,13.339149
77.63685,12.62744
76.755104,10.11871
77.64,13.04
76.54836,10.684957
76.383789,9.547292
76.08049,12.343356
76.05681,11.949655
76.65295,10.641916
78.67329,10.814907
77.666626,13.047665
76.73732,10.140183
76.31285,12.080344
76.153336,12.048725
76.26693,10.40767
77.58,12.98
80.28312,13.066968
77.5677,8.623967
77.2244,9.955183
77.10904,11.757853
78.22384,10.092111
76.03912,11.548653
80.248215,12.797573
79.94704,12.200191
76.544304,12.273055
77.1927,9.5658
76.6991,11.409
78.1176,9.916942
77.168655,10.147508
77.18258,11.796037
77.53,12.83
76.59913,9.991579
77.56564,13.022143
77.46308,8.725
77.21054,10.329274
80.24993,12.915338
76.5408,11.492431
76.64468,11.53039
76.95947,12.697448
76.37103,10.151479
77.98918,8.650667
77.56275,8.595783
77.57008,8.629617
76.23366,11.736033
77.20226,8.912981
77.14788,9.72115
77.60906,13.069912
80.17312,12.926854
77.052536,10.071707
76.97275,8.395918
76.68459,11.389709
77.572014,13.053974
76.7245,10.40295
76.61936,12.314107
77.18048,9.617167
76.31834,12.233334
76.64579,12.308628
77.796005,12.994411
77.05612,8.905715
77.36878,8.797517
76.369995,10.529976
76.83138,12.371023
76.26583,11.925806
76.2794,9.971493
76.10776,12.338032
76.603836,10.30215
77.07198,8.981684
76.68193,11.544995
80.19922,12.616509
76.9766,10.450368
76.41939,9.632796
77.11594,11.468769
77.20262,10.306904
76.24857,9.985285
76.96972,10.457908
77.18338,10.313948
76.93594,12.874063
77.365166,8.78665
77.44426,13.216384
76.620636,8.948227
76.6332,12.3102
76.546196,11.883512
80.186,12.615
76.0968,10.50486
76.76669,10.531777
76.84325,12.363017
77.477554,8.629416
77.09835,10.066427
77.33927,9.366501
77.59,12.79
76.43698,10.171963
76.68405,10.530514
76.68712,11.484367
76.71297,8.883915
76.46105,10.14149
76.52255,10.630734
77.158035,9.621094
77.3492,12.279667
76.68745,11.395123
76.96445,10.975046
77.26584,10.028619
76.90915,12.2156
76.150986,12.339472
76.972855,8.395494
76.9661,9.788474
76.7063,10.108419
77.05845,12.628613
77.51861,10.2975
76.15825,11.5085
76.37072,9.437307
77.34489,12.980597
76.65646,12.424855
76.4954,11.5039
77.081635,8.30725
77.411026,8.668555
76.67644,12.411284
77.58469,8.573717
77.5466,8.548217
77.79645,8.8023
77.45743,8.18604
76.93945,11.92142
79.1126,10.820937
77.376366,12.084982
76.654,12.680872
77.48028,8.653111
76.673386,8.861618
77.95305,10.05098
77.5105,12.854356
76.90274,10.345108
77.21299,13.379093
77.49239,12.881738
76.88724,9.205069
77.14188,8.538064
77.21418,12.308773
76.25567,11.76292
78.82402,10.751843
76.66458,10.38287
77.63747,8.666633
80.24135,12.827382
76.596565,11.341561
77.44471,8.675575
76.6,12.32
78.32394,13.71804
76.64485,11.57346
76.824585,10.556916
78.008896,9.941418
77.061584,10.081497
77.308205,12.959778
76.36216,9.482888
76.279976,11.947587
77.5782,8.598033
77.75379,12.88155
76.33202,9.497593
77.16169,8.244837
76.924187,10.315187
76.679245,10.524043
76.656868,12.42589
76.352074,12.322783
77.036049,8.490168
80.212312,13.037322
76.407166,9.619706
80.213712,12.934891
80.116341,12.892749
80.213715,12.934891
76.71032,10.00672
76.800636,9.810457
77.139831,11.998775
77.749893,12.984811
76.237724,9.963824
77.593567,12.972727
76.983894,10.448223
77.544853,13.117849
77.87178,12.388025
77.860794,12.385343
77.860794,12.393391
77.859421,12.389367
77.612228,12.531507
76.42202,9.609454
76.693245,10.128824
76.686211,10.128317
76.687065,10.128613
80.263374,13.034567
77.13121,9.492306
76.418259,9.630436
80.263,13.034562
80.262993,13.034646
80.263054,13.034669
80.241081,12.844279
80.263,13.034601
80.244179,12.785647
76.653542,12.425021
77.206024,10.306797
77.177681,9.590446
80.275932,13.012939
80.225777,12.949636
80.263,13.034629
80.26297,13.034622
76.420471,9.62676
76.686546,10.127599
76.726891,10.138076
77.612915,12.221918
77.65686,12.500939
77.821655,12.409754
77.700806,12.205812
77.872467,12.397683
77.585449,12.205812
77.574463,12.205812
77.678833,12.474124
77.67334,12.302435
77.821655,12.366832
77.854614,12.361466
77.608109,12.224334
77.794189,12.500939
80.263,13.034499
77.586296,12.948431
77.584724,12.965736
77.55838,13.072571
76.69313,12.421556
76.76828,11.104833
76.76947,9.923912
76.808662,10.384019
76.568733,10.285274
77.338806,12.873979
76.159752,10.496141
77.585663,12.94836
80.22793,12.900988
76.95494,12.528317
76.65747,12.422917
77.52157,8.518383
77.05066,10.073044
76.56053,10.200739
76.903824,12.686857
77.02933,9.550467
79.394844,12.250102
77.46678,10.211121
77.3632,8.79915
77.14371,9.466328
77.587,13.043944
77.59088,8.5676
77.14338,10.034161
77.434074,12.912399
76.18529,12.847514
77.1,13.3
77.198456,10.310247
77.57275,8.5805
76.37875,11.71997
77.143394,9.522177
77.0133,10.17505
77.09758,9.57906
76.27533,10.455
77.40559,9.705139
76.32897,12.108313
77.35185,8.81185
77.5794,13.081485
77.555954,9.543039
79.86001,13.211788
77.077,12.541
77.49428,8.666889
77.2461,10.003034
76.86667,8.6
80.19271,13.05994
77.465034,8.680909
77.78075,13.08844
76.36501,10.528223
76.96871,9.843431
79.141815,12.978495
76.68561,11.48997
80.25996,13.014606
76.42254,9.631363
76.39434,12.217578
76.86375,12.510671
77.35,12.47
76.69224,10.127398
76.429184,12.125546
77.40447,8.733222
77.496445,8.68875
76.65761,11.533284
76.73425,11.275786
77.50992,8.535334
76.10228,11.49444
80.280685,13.072811
79.81935,10.274631
79.96024,12.682587
78.107704,9.921453
77.57245,8.64115
76.633766,12.291467
76.24189,9.965465
76.64587,12.3033
76.61801,12.322015
76.90649,12.197018
76.53,11.53
76.21643,10.343175
76.25215,11.942601
76.25336,9.917449
77.831116,13.278449
76.65018,10.639696
76.0707,10.838
76.84722,10.458818
76.924614,8.464425
77.586395,13.045329
76.6,11.333333
76.65,12.41
76.9663,8.5177
77.50325,8.647972
77.07139,10.055959
76.81524,10.446122
77.5209,8.520433
77.51071,10.241805
77.3822,8.736383
77.16068,10.274935
77.54493,8.424183
77.10412,8.9714
76.183334,10.116667
79.843,10.285
76.15029,12.33725
78.397835,13.650241
76.7048,10.131
77.85867,12.286739
79.13149,10.784238
80.1844,12.616217
77.5538,8.500067
76.6951,11.4131
78.67632,10.816618
76.36383,10.51695
79.133484,10.78334
79.83464,12.565455
77.53543,8.437984
76.92135,12.803933
76.33959,9.497869
76.99564,10.653029
77.5297,8.5166
77.5536,8.478717
77.58355,8.651433
77.10167,13.34222
76.67603,10.116278
76.23923,9.966264
77.15743,10.277817
76.67062,11.443432
76.93673,11.932578
77.17822,11.246207
76.66828,12.279955
76.71251,11.394399
80.2686,12.9819
77.38,12.79
76.15081,11.46492
76.65839,12.31263
77.47154,13.139035
76.10444,11.58908
76.27773,9.86137
78.145065,8.750893
76.05209,11.275156
76.647415,11.531281
77.28195,12.748898
78.1912,10.1295
76.12633,9.916097
76.05458,11.50739
76.15867,11.46764
77.14958,9.382934
76.6142,12.3603
77.12458,12.156647
76.652794,12.299389
77.0799,10.040383
77.02463,13.011416
77.65248,8.493935
77.486916,10.20972
77.41199,12.538813
76.705414,8.733219
76.93594,12.911961
76.26142,9.927595
76.90041,12.569748
76.462,10.142745
77.50747,8.681778
77.41632,8.652526
76.69471,10.127061
77.60982,8.665283
79.18528,10.96694
76.72444,10.090251
76.36469,9.463886
77.5647,8.553889
77.56485,8.5883
77.56132,8.624267
76.386055,11.430792
77.112465,9.032017
76.160736,12.125003
76.73266,11.387553
77.47896,10.239671
76.90535,9.371034
76.99,9.57
77.44366,13.219392
76.35382,9.508408
77.52675,8.65696
77.101814,10.265952
76.70693,11.599608
77.64891,12.96068
76.34322,9.499519
77.1295,13.0474
76.68907,10.130282
76.58321,9.986852
77.67704,13.35743
76.56287,12.212969
77.19972,12.089094
76.69086,11.810185
79.55835,10.341771
76.8119,11.3898
79.986,12.9617
76.43036,9.612231
78.20884,11.775444
76.20588,11.946956
79.41675,13.635018
78.439064,10.941915
77.18958,10.265683
78.63988,12.579581
76.691956,11.403134
76.397514,10.14909
77.09351,11.0608
79.8,11.9
77.074585,11.494849
76.563896,11.4076
76.93617,8.513215
77.52154,8.122658
76.36116,9.484789
76.67,12.41
76.61608,12.274418
77.06106,10.084852
76.90442,9.685657
76.59939,12.31731
77.51233,12.553153
80.23865,12.803684
77.46242,8.752222
76.65472,10.77917
76.67109,12.291691
76.70585,10.108793
80.27242,12.999738
77.5271,8.247283
78.11639,8.786667
77.34396,8.812367
76.681305,11.389083
76.7855,11.105
76.36811,12.147417
76.95511,10.317621
76.70128,10.101269
76.67308,10.141625
77.725136,12.944578
76.10183,11.4955
77.58,12.99
77.047905,10.143093
77.20481,9.859206
76.66,11.368
76.618515,12.267343
77.57014,8.463166
76.90994,12.629138
79.23915,10.856248
77.40658,8.641783
76.542366,12.362776
76.59662,11.392533
76.63343,11.699088
80,13
76.98592,10.442234
76.672966,12.30126
76.643776,10.101526
76.5925,8.873825
77.22126,10.350532
77.77204,8.708729
76.55778,11.426963
79.41822,11.913319
77.627815,8.162064
76.987144,10.432759
76.67324,11.383546
76.69694,11.506192
77.48207,13.004635
77.17088,9.556322
80.19805,12.862431
76.45977,11.768033
76.19322,11.770742
77.01305,11.017797
76.96086,11.190533
78.277145,9.933682
77.05931,10.093093
77.639725,12.917778
76.6867,11.4925
76.72609,8.889466
76.70746,11.413572
76.881905,12.275963
76.9234,11.5709
77.56767,12.76831
78.7216,10.710844
76.6358,12.3115
76.88342,9.747259
77.56972,8.47725
77.27599,12.31054
77.32644,8.250875
76.565674,12.213414
79.54726,13.591098
76.71161,10.187215
76.985245,11.022539
77.52019,10.310812
79.79911,11.882527
76.4873,9.088538
77.57694,8.675472
76.26598,9.931733
76.178185,10.141185
77.65836,13.035523
78.12732,8.651896
77.57355,12.955939
77.44399,13.214754
77.36975,8.747684
79.87215,13.192317
76.620415,11.311495
77.88104,8.720288
76.73767,11.293526
77.15883,12.295601
77.64,13.2
76.257835,9.920689
77.67295,13.076584
76.00518,11.503537
76.090126,11.632923
77.06652,8.953839
77.4655,8.673472
76.535515,9.621765
78.003,10.202
77.1831,9.49902
77.607635,13.045062
76.59196,11.299452
76.671814,12.32896
76.91923,8.483408
77.585526,12.948012
76.90358,10.341089
76.60719,12.329155
77.06986,10.322924
77.07148,10.055799
76.676384,10.61897
76.95357,10.47127
76.631,12.3128
77.52878,8.672667
77.07248,12.101288
76.65,10.6
76.959175,9.32782
77.0015,10.582269
76.71126,11.418799
76.9705,10.4577
77.21823,9.902733
77.63643,12.661108
76.90335,12.670486
80.195816,12.62543
76.65634,12.424371
76.60014,12.316906
80.26534,13.457236
76.5409,12.3511
76.72936,11.417067
76.52985,12.149441
77.1099,8.76655
77.020424,12.515687
77.22281,12.425802
76.90739,12.704439
76.57254,12.422453
76.487595,12.248256
76.48626,12.369718
77.37625,8.74145
77.163124,9.601128
76.639984,11.525214
77.03614,10.14559
77.4,12.41
76.92361,12.737889
76.08842,11.040472
76.45019,9.592395
77.17,9.6
76.65393,12.301261
80.23633,12.997617
76.671616,11.639983
77.15996,10.040158
76.515205,9.698629
77.47103,8.677055
77.16637,9.601268
76.69363,12.424381
76.67243,12.419168
76.24392,9.959383
77.03725,12.154088
76.939224,10.323648
76.80458,11.4006
76.262,9.933
76.606636,11.53936
77.583046,12.965081
79.72372,13.472326
76.91172,10.31333
80.21736,12.954375
78.81941,10.830679
77.27289,12.43555
76.45374,9.54139
80.1919,12.616497
76.36193,12.185006
76.65617,11.551764
76.806946,10.065546
76.08098,11.951756
76.504654,9.495544
76.44,11.24
77.5032,8.665861
80.23738,13.043526
77.257576,10.126478
79.3959,12.236018
76.49932,10.16837
77.62283,12.94665
77.427185,8.183436
77.5831,12.990479
80.17,13.04
77.15475,11.400779
77.022,8.574
76.943504,12.86158
76.666664,10.766666
79.822624,11.930256
76.63,12.33
76.28298,9.944313
76.670296,11.38255
76.93395,12.490496
77.56,8.485084
77.57245,8.631817
77.57423,12.813524
76.94872,11.016026
76.36679,9.458099
77.589645,13.039017
76.97265,10.989867
80.24264,13.005149
77.06809,10.464522
76.21685,11.645554
76.11771,10.807286
77.4,12.783333
80.25873,13.013171
77.5648,13.00814
76.69176,11.80808
77.2024,9.001228
76.95725,8.540621
76.84441,10.470611
77.77752,8.769233
76.892105,12.326082
76.93794,8.524864
76.7874,11.093451
76.99,8.43
77.00584,10.966396
77.244896,10.122183
77.61641,12.790668
76.538956,12.368831
77.57822,8.599633
76.42794,11.069424
77.34907,12.279456
77.0201,10.165936
76.5678,11.4585
77.26505,10.017861
76.66189,10.137527
76.83272,12.371191
77.32656,8.169518
76.85931,12.509444
76.54637,12.174251
77.68272,13.047999
76.54713,9.456435
78.02007,9.94621
76.07683,11.67406
76.9788,8.4014
78.20171,10.129348
76.5896,12.357757
76.65585,10.797577
77.46733,8.634167
76.63698,11.575657
77.28086,12.691846
76.59242,12.324779
77.09248,12.02027
77.55077,13.000668
76.972466,8.392821
77.060646,10.136926
77.58125,8.6027
77.38395,8.488717
77.0615,10.08467
77.63387,12.794923
76.6322,12.3107
77.42298,13.032256
76.65941,10.138721
77.58781,13.046598
79.3909,13.861082
76.39751,11.447333
77.6567,12.837365
77.58134,8.584983
76.6135,12.2696
76.47517,9.361951
76.58752,11.611671
76.6817,9.222492
76.745094,11.304352
77.600105,12.893672
77.2135,9.854486
77.56129,8.625867
80.223785,12.832389
78.760315,10.800543
76.51806,12.356761
77.48721,12.915536
77.02993,11.033743
77.17121,9.606396
77.05903,10.084769
76.63569,11.696312
76.2159,10.53
77.129395,8.710227
76.84072,12.320761
76.6855,11.5993
76.6308,12.308892
76.34689,9.499873
76.68612,10.128117
77.07485,10.05274
77.585785,8.627017
76.558945,11.561665
77.07065,9.419143
76.08893,10.65445
76.94112,11.36182
79.9537,12.9544
77.02,13.02
79.14361,10.79388
77.05915,10.087938
76.23882,9.966594
76.12032,10.409637
76.0983,11.850696
77.41295,8.619396
76.1315,12.045
79.33996,13.687395
77.64859,12.960398
76.7292,11.2262
76.61,12.27111
80.20867,13.753737
77.02471,10.651721
76.9426,11.324
76.649,12.286
77.07717,10.043999
76.50244,12.167023
76.95297,8.512196
76.04,10.81
76.74014,10.152915
77.21,12.7
76.7717,8.926572
76.90401,9.685733
76.43212,9.614184
76.67523,11.648854
77.57204,8.487133
77.38868,8.7474
76.41702,9.482785
76.25095,11.765864
76.083405,11.702437
77.617195,12.790822
77.56925,8.56595
77.69611,8.720833
78.50281,13.555222
76.985664,10.444597
76.26252,11.926431
79.37378,13.738246
77.55004,13.035039
76.92538,12.84424
76.65,12.37
77.410355,12.328431
77.16868,9.600086
76.544365,9.44065
78.69483,10.805907
76.617714,12.276192
76.300735,9.872467
80.240326,12.90376
77.02928,8.704904
77.40651,12.817003
77.41814,8.71
77.02639,10.337222
76.68897,11.493031
76.58392,11.315456
76.6324,12.3122
76.95149,11.01776
76.848946,11.056754
77.17727,10.190314
76.68572,10.133141
76.5924,12.3291
79.24506,12.940181
76.46127,10.14145
76.5993,12.319
77.60429,12.871301
77.392784,8.74495
76.94426,12.737314
77.63881,13.043839
76.786804,11.413517
77.5506,8.670533
76.67515,10.115373
80.20037,13.71804
77.57727,12.922741
77.5509,8.5457
77.31105,12.306544
76.98505,10.486111
77.61595,8.670833
77.52294,8.63875
77.088,12.513
76.6869,11.5997
77.11191,11.735003
76.3092,10.02251
76.22615,11.277108
80.24958,13.06042
77.79624,12.9947
76.6,9.6
76.45833,10.141129
77.58193,12.085737
76.37268,10.530851
77.358536,8.770217
78.79785,10.784452
77.51321,13.0339
76.53502,11.562707
80.19848,12.837867
76.74986,10.157734
76.690834,11.326391
77.206726,13.365269
76.67158,12.31896
76.77594,10.393357
76.6334,12.3117
77.56692,10.278923
76.7251,11.414601
77.12021,11.706097
77.301346,12.753209
76.07665,11.743828
76.402596,9.665079
77.58392,13.014489
78.04533,11.7396
76.3346,11.83342
77.53453,12.86653
79.35837,9.217846
76.56212,10.648792
77.42,12.55
76.68553,11.542387
76.682175,12.251916
76.150116,10.803208
77.1378,11.4612
77.5511,13.024003
76.61773,12.317685
79.688,10.454251
76.780334,9.68991
76.447,9.428701
76.65318,10.242881
77.29557,8.628591
77.60387,12.24042
78.3669,10.584347
76.006325,11.991639
76.49584,9.68856
76.961044,10.190534
77.41,13.68
77.48333,12.9
76.8052,11.4024
77.575554,13.012389
76.68132,12.311889
77.23058,13.876809
76.884384,8.564564
76.719925,11.602236
76.43858,10.167109
80.23922,12.74334
77.57259,13.013113
76.62425,9.348945
76.938286,12.786799
77.00163,11.418615
77.595,12.975
76.53756,12.372625
77.150055,8.536037
76.92387,11.561267
77.1,11.9
77.22089,11.766904
77.586624,12.770454
76.75254,11.382129
77.26971,12.724958
77.87857,8.657633
76.354126,10.117302
76.83406,12.502692
76.398544,10.169484
76.88422,12.929615
77.39778,10.186803
77.80706,12.72067
77.853035,8.65958
77.64502,12.91029
77.00742,8.362421
78.69713,10.828447
76.94433,11.346522
76.675064,10.11535
76.638824,11.565581
77.58476,12.963576
76.58,8.89
76.58,11.58
76.49154,11.502597
76.26265,9.90677
76.6305,12.3108
76.375496,12.099615
77.111664,12.159768
77.07707,10.989981
76.94556,8.482899
77.48377,10.226614
77.7517,12.994873
76.64992,11.528249
77.38845,13.09928
76.55,11.46
77.558586,12.850298
76.3801,9.976818
76.69305,10.127832
76.66048,12.417652
76.22673,10.239112
79.34295,13.681148
76.95712,8.447774
80.26903,13.08394
77.66381,12.90904
76.081696,11.544617
76.242035,9.968371
77.26815,12.314807
78.19741,11.763071
76.52401,9.572885
77.65071,13.099271
77.57736,13.01881
77.52903,12.822045
76.09035,10.806988
79.81974,12.001174
76.54261,12.342365
79.372635,10.372765
76.56132,12.690416
77.746284,12.986935
76.48148,9.395662
77.243904,9.748267
77.58648,12.958264
76.94002,8.478403
76.75376,11.2075
79.98044,12.68065
77.12325,10.106965
76.30347,10.01486
76.998408,10.382946
76.477684,13.262817
77.46975,12.94505
77.574196,12.934244
77.041626,11.232286
76.2852,10.340199
78.738,10.677
76.112045,10.505585
76.37653,9.699531
76.59863,11.726426
76.983,10.922
77.69137,10.422363
76.71347,10.205283
76.52654,12.354833
76.496,9.421459
77.59944,12.902007
76.41408,9.339571
76.67701,8.776411
79.383865,12.226331
77.14668,11.985256
76.069466,13.016768
76.234604,11.627311
76.16083,10.871217
76.793106,11.366174
76.68811,10.220887
76.6317,12.3105
76.60966,12.279564
76.444824,11.946501
79.807304,11.941609
77.784,12.872786
76.27734,11.112027
77.019,10.646185
77.51667,12.8
77.47403,8.651778
77.052666,12.595717
76.13367,10.769865
76.71469,10.544628
77.57492,13.086406
77.031685,8.847602
77.230675,8.552601
76.9494,8.4778
77.47,12.03
77.47245,8.110372
76.2375,11.0618
77.763535,13.086947
76.67367,12.422285
76.0156,10.673429
76.47407,9.46972
79.996605,13.596302
76.66544,11.5447
77.471504,10.230718
78.493835,11.059262
77.06522,10.087717
77.50533,12.77168
76.088585,10.569962
76.97816,12.039825
76.646034,11.565303
77.1236,10.106719
78.64014,11.55538
76.127754,10.536339
77.467,12.929
77.18618,10.097083
77.00317,8.609199
77.16449,10.276864
76.69144,11.402124
76.692154,10.127145
76.69322,10.126349
76.33164,9.489023
78.39795,13.92213
76.65497,12.307918
76.694916,10.517687
76.2,11.7
76.712251,11.421219
76.35936,9.996241
80.19908,12.616421
76.388885,9.579508
76.49999,10.10975
77.07667,11.500237
77.650764,13.323564
77.39582,12.909448
76.60741,9.681538
77.60473,13.077286
76.26,10.42
76.49677,9.633923
76.2195,11.943189
78.7766,10.796464
80.1804,12.9944
76.5439,9.587811
77.742714,12.96436
77.55472,8.515117
76.54,9.570995
77.49867,12.73185
76.6368,12.3102
77.48849,10.23235
76.618453,11.549619
76.242371,9.96828
76.645,11.353
76.533066,9.658691
76.426704,11.070584
76.2857,10.5484
77.0909,10.148551
77.48,13.12
76.27047,11.939096
78.62945,10.677222
77.67863,12.999982
76.65442,11.55004
76.5293,9.548684
79.70438,12.841458
77.18748,13.293655
80.08071,11.160702
76.876015,10.491798
77.479774,8.670472
77.588524,12.887616
76.388245,9.907392
80.31801,13.431376
76.68594,10.12786
77.11903,11.02947
77.69151,13.31872
77.57704,12.800288
76.96,11.01
79.63642,10.785293
76.79785,11.35774
76.96047,8.429244
76.98946,11.000196
76.688354,10.12995
76.33591,10.312893
76.67391,12.135467
77.61397,12.994564
77.06032,10.13697
76.30387,10.370394
76.69922,11.409161
77.6008,12.997605
77.06378,10.082338
77.73333,13.033333
76.65038,12.378981
76.99078,10.516492
76.5746,8.8969
76.9312,10.34845
76.8325,10.476317
76.83015,10.485583
76.87711,10.4271
76.835971,10.470351
76.8273,10.422083
76.97855,10.37305
76.907785,10.311978
76.850383,10.331667
76.990217,10.367585
76.876337,10.408147
76.888617,10.3972
76.838298,10.484307
76.894674,10.348319
77.020205,10.333735
76.968829,10.338661
76.890447,10.300447
76.932644,10.347927
76.893642,10.347478
76.97289,10.33788
76.833187,10.420412
77.022333,10.336867
76.828675,10.422202
76.879247,10.417869
76.991267,10.395829
76.994088,10.369885
76.907239,10.308542
76.833673,10.473948
76.888132,10.349714
76.854683,10.328479
76.927435,10.365985
76.87508,10.355008
76.955296,10.328092
76.6348,12.3112
76.68892,10.129696
77.27,10.1
76.77563,9.615274
77.658394,12.587777
76.703156,8.735559
77.64867,12.960544
77.58343,12.92005
76.9688,10.35209
77.17321,9.59646
80.198105,12.61674
76.76491,11.101599
76.57607,12.322785
78.098,9.85
76.91957,10.563884
77.32,12.31
76.198616,10.110652
80.27,13.09
77.596886,12.962886
76.667534,12.27714
76.69633,11.392149
77.09157,9.572313
77.091484,9.572792
76.68891,10.129469
77.56696,13.04004
77.02,9.57
77.59994,13.049769
77.59848,12.915441
77.05287,12.393827
78.56233,13.068483
80.0921,12.882978
76.671352,10.106444
77.125549,10.4246
76.71,10.57
76.657104,12.423501
76.153107,12.048722
76.998824,11.581533
77.70556,13.198889
76.70459,11.412218
76.47312,9.978868
76.6935,11.5298
76.66197,12.307395
76.02343,10.84222
77.1168,9.0087
77.2317,9.533155
79.69967,12.846623
76.17443,10.50621
76.52151,9.632524
76.691895,10.12782
76.9,11.9
76.5296,9.604897
77.07752,8.3107
77.26251,10.427057
77.42,13.14
76.6918,11.8092
76.68829,10.129849
77.62332,12.917072
76.620544,12.266709
76.08032,11.61419
76.0679,10.472749
77.52782,12.806643
77.37414,12.972776
76.9263,11.9352
77.59627,12.903074
77.60039,12.969337
77.41043,8.714417
76.58536,12.318055
77.74,12.94
77.06084,10.085834
77.08687,8.401587
77.066666,10.1
76.326645,10.047845
78.13637,9.96749
76.66753,12.276917
