"decimalLongitude","decimalLatitude"
76.694214,11.414183
79.84718,11.982396
78.12,9.922
77.51072,13.28019
76.61809,10.70506
76.58872,11.581578
77.51058,13.280778
76.55312,12.210593
76.61,11.72
76.71917,8.875526
77.574776,13.086837
77.308,12.958
79.98672,12.703478
76.78,12.32
76.796364,11.352143
76.6,12.2
79.74,11.95
76.696846,12.419771
76.84202,10.470099
78.34415,12.74631
80.25505,13.079433
76.38179,9.3103
77.57056,13.020556
76.6917,11.4008
80.2071,12.951
76.69357,10.128033
77.46667,12.95
77.34611,8.679458
76.575424,9.423862
77.433334,12.766666
79.82597,10.285194
77.6206,12.86722
77.68038,13.375732
79.76,11.49
76.59375,10.302083
76.691986,12.297949
76.588196,12.328249
76.98077,10.36277
76.631,12.3091
76.502,10.085
77.0964,8.969136
77.55782,12.063564
77.74028,12.949722
77.37672,8.720383
76.98564,10.444069
77.04622,12.58519
77.13314,10.109972
77.57714,13.093623
76.69034,10.12798
76.68897,10.129511
76.42151,10.300875
76.63337,12.283059
78.597885,13.611052
77.57974,12.898828
76.9233,11.5709
77.07231,12.100786
76.70127,10.112855
76.0072,10.5737
80.26195,13.045435
78.69624,10.777328
77.571,12.950841
76.0312,10.8427
76.6857,11.4912
78.11147,13.343991
79.81379,12.006749
76.5,10.1
79.69474,12.816447
76.188034,10.508449
76.67067,12.272545
77.77167,12.108731
78.16385,11.031817
77.617836,13.006063
76.684616,11.488804
76.21,11.63
76.38201,11.663667
76.94666,10.3256
77.72748,11.34224
77.599724,13.108334
76.30108,9.586024
77.03716,11.077341
76.78234,10.857804
77.37105,11.56236
76.071655,12.223006
77.037865,12.880951
76.9374,11.3416
76.80834,11.363041
76.822586,11.420802
76.20286,11.35472
76.72146,11.407199
76.76569,11.368433
77.07127,10.149286
77.16505,8.942117
76.67604,12.422493
77.081535,13.300104
76.65476,11.552941
77.573784,12.959608
76.6274,12.3293
76.67363,10.029287
76.84393,10.469181
77.72805,13.028645
76.87556,10.3688
79.815285,11.961128
77.4888,13.1585
76.70444,10.106184
76.68829,10.129945
78.45287,12.479927
79.828125,11.913381
77.16565,9.435431
76.64755,11.551049
76.67596,10.116668
77.4773,12.644023
77.576065,12.915648
76.67957,11.553026
76.68796,11.48095
76.931335,11.30949
77.63909,13.044697
76.8231,11.4227
76.70277,10.10377
76.59918,12.317649
77.70516,13.29738
76.43929,10.168756
77.71667,11.9
77.14574,10.327839
77.57019,13.006178
76.07671,11.907834
76.9713,10.45389
77.052956,12.394727
76.6969,11.5268
77.55024,12.925965
78.5,13.533
77.55349,12.923834
76.47156,11.531498
77.46845,13.08402
76.09454,13.0072
76.71405,10.097255
76.24156,9.965393
76.64955,11.574553
76.52402,9.646584
80.25,13
76.54707,12.333309
76.675476,10.116118
77.2,12.9
77.65,12.883333
77.59457,12.971599
76.962494,9.83991
76.58107,10.837923
77.318214,8.243345
76.599266,12.318037
76.75461,10.160666
76.71029,11.41607
76.63296,12.460463
76.7104,11.4162
77.3223,8.1235
76.44313,11.987418
76.65763,10.756345
76.7485,10.157166
76.933205,10.357589
76.05891,12.010057
76.65,10.78
76.9757,11.5581
77.27804,12.431164
76.80765,11.341398
76.45982,10.195916
76.66651,10.771653
80.2343,13.084756
80.25379,12.790171
77.57789,13.045371
76.65575,12.411968
76.46135,10.141382
76.88202,12.275945
76.4521,11.096714
76.9951,10.358267
77.58773,12.91319
77.965164,9.678419
77.6,12.8
76.64714,12.287239
76.54328,12.343596
79.78861,11.471667
76.45,9.5
77.58415,8.580909
77.65781,12.837819
79.36057,9.214812
76.67215,12.292141
77.62855,12.627054
76.26572,9.913391
76.784775,11.371918
78.59686,13.609667
76.67539,10.115788
76.599846,12.317011
76.849,11.344
76.04985,10.537317
76.03957,10.58262
79.89,12.09
77.58,13.06
76.308945,10.056163
76.70169,10.13472
76.72096,8.728327
78.31,13.36
76.62483,12.247334
77.14206,8.537987
77.554924,8.078563
77.31697,13.822745
76.328094,10.051438
76.907,11.3858
78.56096,13.069279
78.1,8.78
77.16093,9.616999
76.702034,12.399778
76.12645,10.356757
76.97283,8.453067
76.60081,12.277591
76.18134,10.496842
76.61169,12.359078
77.66238,12.990009
76.53858,12.367515
78.12405,9.932081
77.641495,12.921416
79.47,12.05
76.58598,12.327549
79.11332,10.822067
77.201614,9.583591
76.47902,10.18504
77.7575,8.495556
77.56,12.16
76.31155,10.160519
76.05,11.55
76.674,12.251
76.69773,11.510097
76.72092,11.410623
76.49557,9.402661
76.590416,8.887527
76.7212,11.4125
80.2642,13.008683
80.2112,12.951
76.671906,12.523462
78.69592,10.857643
77.14299,8.53799
77.02548,8.753718
76.14851,10.557326
76.78948,9.264608
76.58835,12.329639
76.18004,11.198951
77.21612,12.308724
76.80542,9.416549
76.9221,11.3629
77.573616,13.009307
76.5524,9.617326
76.72529,8.888377
80.26322,13.034946
76.6757,10.115971
76.65,11.8
77.3,8.6
76.66911,11.427754
76.72438,11.393415
76.6259,12.322
78.5,13.54
77.5951,12.9885
77.590256,12.870151
77.71667,13.75
76.42908,12.125642
76.61321,12.321106
77.07174,10.055853
76.284515,10.547938
76.20162,10.538414
76.32627,10.044839
76.68956,11.493535
77.56839,8.541359
76.44656,11.093345
76.68679,8.87029
77.55095,12.801088
79.05678,12.223323
76.50489,9.497505
76.73538,10.978159
76.2,10.5
77.57162,13.013143
76.04393,11.019384
76.5314,12.3524
76.480705,12.854749
77.6622,12.98457
76.46696,9.421525
76.6324,12.4051
76.40503,9.669642
77.49093,10.268491
76.04775,11.965776
76.6856,11.5999
76.45642,9.45199
76.18169,10.501295
77.7372,8.5172
76.96029,10.330355
76.6755,10.116329
76.61134,12.279849
77.61675,12.790669
76.24224,9.968407
76.54617,9.593133
76.336205,9.497571
77.58678,13.097871
80.2685,13.036656
76.84923,11.057137
77.00094,12.529657
79.13014,12.915065
77.236847,9.462155
77.092861,12.512607
76.868624,10.343591
77.59203,12.031527
76.54229,12.186685
76.611978,12.269372
76.3113,11.96522
77.177274,12.299748
76.894831,12.276072
76.629896,12.309228
76.713518,12.082301
76.631131,12.310168
76.714461,10.093494
76.972807,12.386049
76.752517,12.548405
77.411067,12.798938
79.856057,12.545473
76.660123,12.307204
77.174989,9.560285
77.040587,12.137303
76.723526,11.423352
80.300141,13.16426
77.181814,9.586789
76.443222,12.118069
76.630441,12.310395
77.614948,12.904614
76.673611,12.302778
76.428559,9.627407
78.397021,13.650749
76.654941,12.307686
77.132983,11.906146
77.000299,12.821898
77.494607,10.232121
76.656349,12.42436
77.856379,12.80157
76.990374,12.511381
77.179966,9.585338
76.450402,12.018411
77.752406,12.734715
76.686912,10.130336
77.594563,12.971599
77.75,12.416667
78.119342,9.919505
76.707631,12.141001
80.318525,13.417738
77.059525,10.088933
76.612982,12.279213
76.686979,10.134318
78.704673,10.790483
76.430739,9.536784
76.656383,12.428061
77.011145,12.818297
77.158957,9.467519
76.464681,11.778761
76.83368,10.3013
79.856069,12.54546
76.687118,10.129791
78.697567,10.828449
76.41865,12.130748
76.775631,12.270425
76.879678,10.39257
79.740234,11.865289
77.855848,12.418
77.75093,8.492706
76.654152,12.424377
76.633611,11.569981
77.537684,12.842391
76.459285,12.444049
76.900183,10.345833
76.6253,12.213299
76.916885,10.984403
76.611928,12.694043
77.069907,10.140676
76.435492,9.574613
76.69444,11.414224
76.894516,12.275991
76.621166,12.250154
79.774837,11.422554
76.813589,10.44384
76.864201,12.061466
77.497746,10.239109
76.305672,9.987459
79.72543,11.889366
76.655267,12.423422
77.682827,13.370727
76.693607,10.535393
79.835802,11.931277
76.694432,11.41428
77.298706,12.73929
76.8406,10.471479
77.148722,11.981551
77.54687,13.125096
76.86276,11.42411
77.144902,11.98365
77.331384,13.728872
76.706403,10.104965
76.629585,12.31035
76.151082,12.073437
76.330672,10.129679
76.716683,10.100158
80.282403,13.049953
77,10.3
79.829911,10.286426
76.291552,9.919986
79.985141,13.327461
76.33069,10.129752
76.854799,10.782453
76.694567,11.414254
77.605078,12.908322
79.808313,11.941592
77.160931,9.448723
76.688743,10.129174
80.223721,12.951769
78.451749,12.479074
77.52503,12.883171
77.232084,9.485297
77.053225,11.844975
77.494547,10.232143
76.657016,12.382709
76.452199,12.458373
76.435544,10.68906
76.722268,12.085139
76.947384,12.967925
77.756652,8.713913
77.583695,13.045429
77.504984,12.758669
76.60693,8.919329
76.726201,12.180609
76.821645,11.339999
76.656332,12.424381
76.259497,11.321288
76.630989,12.312371
76.485319,10.218489
76.689482,10.127705
77.15502,11.862482
77.146612,11.983165
77.776362,12.117846
77.189512,9.590087
76.629353,12.313651
77.11696,10.111842
77.38383,12.794624
76.777991,12.403388
79.854126,12.546395
77.189613,11.951737
76.686756,10.129856
80.223766,12.946576
76.163973,10.460326
80.052941,12.331898
80.270718,13.08268
76.493121,9.691865
77.066338,10.339441
76.960172,10.330214
80.052995,12.331756
76.309841,11.13042
76.636419,12.329636
76.654558,12.423734
77.156296,9.463285
77.683303,13.383894
77.578104,10.223418
77.49457,10.232182
76.657055,12.426906
76.938236,11.100067
76.654844,12.423807
76.525701,11.637592
77.157074,9.596493
76.190946,11.964335
76.485419,12.123397
79.890563,12.120313
76.428572,9.627393
77.150443,11.982338
77.660932,13.091114
77.161458,9.603108
79.85838,12.545007
79.853525,12.533199
76.377587,9.494985
76.689329,10.130307
76.734771,12.214259
77.39578,12.90939
76.688611,10.128754
80.05359,12.332317
76.631355,12.310486
76.689012,10.131299
80.052635,12.331767
77.07425,10.115882
80.263884,12.982852
76.654755,12.423881
77.156124,9.462269
77.080937,12.119688
76.050419,10.433342
76.96289,12.267123
80.270462,13.084301
77.003589,13.121161
77.152262,9.463836
76.593301,8.878927
76.846592,10.250391
76.540153,11.058658
79.074696,12.225284
76.547835,8.948898
76.654181,12.424376
77.509963,12.854826
79.856551,12.544363
76.46468,11.778761
76.426318,9.626346
77.58432,13.044368
76.338752,13.250143
76.632607,11.667678
77.585154,13.0443
76.797125,9.901431
77.584763,12.950862
77.03834,10.143836
80.284491,13.051877
77.865815,12.393065
80.05174,12.33208
77.86576,12.393208
80.160599,12.516649
76.787204,12.559207
76.789823,12.427911
76.3438,9.5008
77.017576,12.810444
77.145138,9.466249
76.857682,10.812938
77.152004,9.45973
77.304574,12.664786
76.685359,10.132657
77.27969,12.431302
80.172161,12.926143
80.053966,12.332886
76.686145,12.470814
80.052434,12.331891
76.61414,8.893212
77.143486,11.98768
77.158188,9.463991
77.65567,13.293517
77.030539,12.049126
77.071763,10.055117
79.539353,10.341807
77.151756,11.971504
76.669586,12.42305
76.316056,9.913055
76.428303,9.627493
77.143899,11.991003
77.086735,11.904072
76.687781,10.124784
76.707315,10.105958
77.581991,12.911154
76.450467,12.145766
77.572028,12.778442
76.899791,10.32668
76.239612,9.965001
76.670196,12.302164
76.965208,10.228679
76.613407,12.256105
76.691614,10.126247
76.794065,12.254872
80.053199,12.332529
80.052696,12.331991
77.510082,12.799546
77.250875,9.411978
76.681798,12.322186
77.294933,9.483019
79.851508,12.534613
77.309467,8.68834
77.155266,9.481911
76.690102,11.535012
77.584038,13.045303
80.385439,13.092332
77.040628,12.135051
76.256926,9.954031
76.625387,12.271648
76.815442,12.837218
77.141589,11.98306
76.882434,10.342667
77.109349,9.795891
76.64805,12.265302
76.633425,12.212474
80.276884,13.013437
76.687581,10.128728
79.781047,11.431882
76.883231,11.022599
76.793159,12.323665
77.825518,12.744628
76.664143,12.302268
76.428559,9.6274
77.087835,12.510586
77.093858,12.725663
76.350146,11.828479
77.494597,10.232159
76.903809,10.333512
76.259628,9.939247
76.946748,10.201024
79.312929,9.287625
77.865776,12.393237
76.630025,12.310874
76.420307,9.555931
76.714654,10.100994
76.424085,12.139521
77.147541,9.46955
77.585732,12.948747
76.338848,9.498062
77.583609,13.045429
76.968882,10.388349
76.378091,9.492609
76.894821,12.276632
76.425276,12.139446
76.721392,10.092037
77.721179,12.354247
76.670148,12.275255
76.344895,9.883293
77.162991,9.579761
76.933822,10.354549
77.145925,11.990039
76.698056,12.508333
76.29126,9.86426
77.684584,12.05188
76.686594,12.584112
76.269508,11.93901
76.656144,12.423952
76.683141,10.12661
77.039979,12.134876
77.75727,8.502079
76.688416,10.131009
77.437029,12.18279
76.670376,12.453283
76.655194,12.423495
80.27703,13.351138
76.338848,9.498067
77.149773,9.582554
76.540217,9.446494
76.638485,11.566397
76.692844,8.753068
76.643038,11.564378
76.614484,12.273229
80.140214,12.376468
77.766169,12.644202
77.597791,12.883402
76.455477,12.167788
76.445384,11.758409
76.584066,11.598063
76.781188,12.344609
77.147556,11.92194
76.191991,11.920084
76.588979,11.610676
77.160642,12.239477
76.684306,10.127761
76.616946,12.279884
77.494569,10.232183
76.694233,11.414141
76.773242,12.260053
76.613294,12.278515
77.482679,10.233685
76.614688,12.272275
76.955397,10.326973
76.350388,9.88194
77.137165,11.896785
77.212601,9.475815
79.860134,12.545997
77.494826,10.232676
77.709682,12.044067
76.700397,12.507727
76.531482,12.167701
76.75471,11.213927
77.559662,12.883384
80.016735,12.332477
76.832041,10.541052
77.163146,9.601423
77.159729,9.458883
77.583802,13.044948
76.589354,11.748154
76.655648,12.424512
76.429065,9.62093
76.0834,11.703206
76.944861,12.342604
76.987422,10.326567
76.938704,10.354852
76.612276,12.376911
76.655954,12.423535
76.512256,12.19674
77.146683,9.456343
77.31255,12.268115
76.697134,8.745338
77.825292,12.740913
77.789854,12.526983
76.330679,10.129753
76.368124,11.670612
76.925109,12.052018
76.703167,8.735552
77.449406,10.362108
76.661914,12.417742
76.694599,11.414292
77.682616,13.371201
80.264267,12.98303
76.661599,12.315593
77.511694,12.553686
80.052694,12.33227
76.15314,12.048533
76.991757,10.573246
76.68699,10.137253
77.145996,9.470397
76.004016,10.559828
77.276921,12.311931
76.332535,9.91035
76.815691,10.447006
77.584777,12.950743
77.245452,9.45992
77.158798,9.595477
77.719153,12.730951
76.955832,11.016845
78.497207,13.031146
76.669445,11.800021
77.327393,13.744881
77.171716,9.452402
77.155094,9.464809
76.627411,12.463607
77.494792,10.232669
76.971923,10.361456
76.419765,9.628315
76.794179,11.330507
77.149258,9.460068
76.28173,11.979787
76.160683,10.446578
76.954942,10.326194
79.720423,11.882468
76.694373,11.414059
76.675561,12.153447
76.694539,11.414045
77.654001,12.763421
76.95278,10.345058
76.639381,12.29581
77.14315,11.988029
79.853066,12.545432
76.552907,9.629212
77.865907,12.393101
76.534522,11.562277
76.692281,10.128519
76.694017,11.414177
77.583866,13.044676
76.634995,12.309444
80.299074,13.154376
76.654493,12.424041
76.690265,10.131078
78.73345,10.466538
76.801046,11.35513
76.692051,8.75311
76.642813,12.301513
76.975492,8.389303
76.325669,9.892763
77.585583,13.046599
76.599121,12.316563
77.644521,13.882853
76.607643,12.276142
80.260772,13.391277
77.684436,13.370417
76.654654,12.424455
77.301367,12.753198
76.152935,12.063466
77.153396,10.03368
76.655526,12.424023
80.224064,12.94675
77.799243,13.364492
77.141969,11.984451
76.715437,10.097511
76.61243,12.358825
77.07975,11.916981
77.585047,12.950046
76.429923,9.621945
76.385527,9.474939
77.106872,11.897161
77.578074,12.784114
77.54808,13.123617
77.583599,12.947067
76.633049,12.284099
76.820272,11.35917
77.584403,13.044363
76.928295,10.969349
76.46468,11.778684
76.910645,12.289439
76.655231,11.57843
77.865874,12.393034
76.423349,9.612074
76.242115,9.965779
76.622941,12.647803
76.669051,12.410166
76.685853,10.132043
77.147336,11.983468
76.694561,11.41425
76.93455,10.382946
80.052818,12.332197
77.138044,11.99737
76.437311,9.576128
76.689424,10.130549
76.119952,10.44006
76.655526,12.424019
79.855671,12.546269
76.707141,10.105792
76.990767,10.370292
76.958239,10.353249
76.127109,10.558497
76.919959,10.336992
77.186649,9.458273
76.11808,10.432271
77.584763,12.951029
78.562349,13.068915
76.585706,12.71301
76.693057,10.126126
76.710633,8.775158
76.688358,10.131775
77.768074,12.101167
77.618107,12.773714
76.368251,9.499131
77.732332,12.186449
76.611327,12.186326
76.730436,12.429138
77.664074,12.199125
76.854467,10.292052
76.429609,9.602413
76.654565,12.423783
76.628959,12.312226
76.615573,12.274516
77.146339,9.470905
77.144602,11.989712
76.744155,11.907504
77.618404,12.77344
80.268411,13.010987
76.629914,12.309661
77.584117,13.044464
76.972289,10.357112
77.100638,12.027108
76.907912,10.290809
78.756917,10.799048
76.349015,9.884645
76.69167,10.127318
76.654585,12.423994
76.641271,10.157287
79.137827,10.786999
77.281777,8.593262
76.396996,9.52736
76.649784,12.211078
76.655924,12.425112
77.49467,10.232137
76.65651,12.424842
76.689052,10.130645
77.86575,12.393021
76.684109,10.13343
77.664039,12.199114
76.240019,9.9645
76.656183,12.423903
76.687304,10.134289
77.073887,12.118817
76.357242,9.754966
80.173445,12.92611
76.960187,10.330216
77.116634,10.37154
76.43188,12.422373
79.853053,12.532916
77.583502,13.045763
77.536001,12.736798
77.606189,12.936236
76.342148,9.914408
76.677507,12.157199
77.218766,9.528998
77.663929,12.199152
76.781235,10.716391
76.16008,12.084053
76.411123,12.438215
76.714439,10.097792
76.79605,12.27717
76.919017,13.884225
76.656412,12.037474
79.855178,12.546747
80.05272,12.331723
76.330679,10.12971
76.433021,9.696821
77.139645,9.468704
76.376134,9.516795
79.854888,12.547539
77.494611,10.23228
76.654529,12.424027
79.848418,12.531356
77.136428,10.036233
80.172726,12.926696
76.653714,12.423186
76.652483,12.310405
77.122359,11.902454
76.339402,9.907644
76.352443,9.889594
77.54787,13.025123
76.800581,11.355656
77.142764,11.995632
80.178129,12.981843
77.66408,12.199164
77.566362,12.994809
77.663992,12.199161
77.14676,11.99005
77.186723,9.558919
76.656186,12.425752
76.259351,9.958277
77.151146,9.46464
80.053622,12.332396
76.65443,12.423907
76.959779,10.330229
77.036724,10.092403
79.852581,12.546186
76.330688,10.129696
77.494548,10.232129
76.981682,9.565457
76.936638,8.524139
76.330802,10.12975
77.181339,10.153426
77.566711,12.722776
77.170696,9.599196
76.629226,12.313872
76.688943,10.12764
76.91754,12.323861
76.688358,10.129763
77.565836,12.815946
76.654818,12.423117
77.137088,11.89303
79.312949,9.287584
77.150421,11.982485
76.715206,12.08453
77.153935,9.46464
76.695952,10.125395
77.253785,10.177646
77.658624,12.587274
76.611528,12.358615
76.799673,11.351604
76.655462,12.303795
77.093288,10.158855
76.705384,10.094952
76.713956,12.379664
76.277736,9.97579
77.431979,12.290665
79.08826,12.874062
76.5926,12.3065
77.060669,10.088471
80.229378,13.001213
77.179932,9.578563
76.436691,11.485408
79.810097,12.006749
77.61821,12.973634
76.63575,11.693842
77.559975,12.775826
76.655304,12.42568
77.586559,13.044996
77.051382,10.142608
77.051239,10.142214
77.579206,13.07687
76.691014,10.127402
76.693235,10.126619
77.048836,10.142608
77.052489,10.143136
76.749337,10.157505
76.353932,9.511752
76.682246,11.474263
76.689639,10.128007
77.2647,10.0257
76.655731,12.272915
76.6777,10.5366
77.240387,9.469028
76.735361,10.978153
76.358542,9.525984
76.656175,11.551764
76.675066,10.11535
76.689,10.13
76.644,11.544
76.682337,11.388525
76.688472,10.129736
76.626864,10.232702
76.243079,9.965723
76.684594,11.389709
76.693647,8.751083
76.585717,11.291847
76.685157,11.538204
76.653611,12.424444
76.703,10.113
76.265974,9.974831
80.197964,12.631921
76.583095,11.579603
76.646996,11.529506
76.656462,12.425908
76.640625,12.297068
76.701703,10.136815
76.567924,11.471703
76.59668,12.297068
76.675043,12.285998
80.198982,12.617192
77.025187,10.191888
76.693557,10.128786
76.694502,10.12625
77.075312,10.074698
76.706367,10.217396
76.704183,10.136534
76.681907,11.476918
76.948929,8.50531
76.723022,11.431571
76.353607,9.500112
76.600013,11.569994
76.356591,9.525971
76.688034,10.129941
76.703689,11.406416
76.647227,11.530599
76.346054,9.848451
76.640773,11.5672
76.643605,11.564888
76.364316,10.509389
76.648519,11.559569
76.689,10.129
80.192771,12.617055
76.225067,11.927015
77.137,10.036
76.689504,10.128068
76.681388,11.406736
77.060706,10.136883
79.857388,12.545359
76.671842,11.386307
76.381794,9.523492
76.6941,10.118
76.656291,12.42436
76.693225,10.126348
76.688353,10.12995
76.702496,10.112665
77.076986,10.054796
76.242371,9.939093
79.827347,10.314424
77.065443,10.085514
76.427194,9.642617
76.641713,11.565218
76.594482,11.63771
76.697727,11.510096
76.685608,11.489971
77.118451,9.581857
76.711605,11.418747
77.136965,10.034614
79.855671,12.544961
76.411285,9.474461
76.685529,11.542387
76.702582,10.112714
77.060645,10.136926
80.195904,12.627787
76.273249,11.94114
77.0712,10.0588
77.147021,9.564711
77.062627,10.08138
76.6858,11.3897
76.24109,9.964463
76.699634,11.401673
76.69251,8.752123
77.529348,8.092978
76.365504,10.500128
76.688295,10.129944
76.693575,10.128033
76.343833,9.500821
76.644109,11.526872
77.071,10.0527
76.712568,11.420348
76.893132,10.396096
77.061837,10.078585
77.11441,9.581116
76.252327,9.968512
76.244838,9.973923
76.324768,9.875173
76.689496,10.130401
77.070849,10.057674
76.689069,10.130282
76.419439,9.631607
77.264693,10.025384
76.697056,11.509595
76.694713,10.127061
77.300656,10.043386
77.152385,9.616393
76.980665,11.009911
76.692153,10.127144
77.136895,10.035111
76.245117,9.939093
76.675959,10.116668
76.692628,8.752706
77.071431,10.084453
76.367077,9.501916
76.708942,10.212083
76.684568,11.388836
76.673237,11.383546
76.242142,9.96664
77.24,9.469
76.672983,12.302342
76.688555,10.12958
76.688917,10.129696
76.686176,10.128405
76.366905,9.503287
76.252327,9.964793
76.383638,9.51683
76.676377,11.384403
76.63226,12.311038
76.215042,11.927284
77.211914,9.477508
76.277218,9.950348
76.383226,9.515261
77.061803,10.083372
76.677704,10.536601
76.976159,8.387108
76.662598,12.286334
77.067138,10.070031
77.071213,10.0588
77.166714,9.516653
77.0561,10.096845
76.232304,9.959464
76.679957,8.773351
76.68873,10.129377
76.274071,9.933123
76.702324,10.11275
76.692925,11.400901
77.264865,10.025341
76.688973,10.129511
76.692239,10.127398
76.675502,10.116329
76.980854,8.389551
76.657605,11.533284
80.198822,12.616375
77.136885,10.03644
79.665298,10.331132
76.640086,12.296403
79.820824,11.921103
76.68319,11.388478
76.688,10.13
76.691688,11.39664
76.221339,11.934153
78.47075,10.100477
78.518601,10.552846
76.645508,12.322785
78.509438,10.109941
77.126872,9.574256
76.647866,11.531422
76.694192,10.117921
76.699505,8.738486
76.692445,8.752642
76.243172,9.968781
76.49437,10.077037
76.688973,11.49303
79.757955,11.891512
76.702974,10.11247
76.366854,9.502233
76.654759,11.552941
76.688297,10.129849
79.498851,11.305089
76.237907,9.96344
77.594444,12.97
76.749859,10.157734
76.970901,11.007842
76.693387,10.126357
76.688333,10.12969
76.651611,12.259496
76.690335,10.12798
76.429331,9.613045
76.381578,9.503354
77.060259,10.082996
79.823034,11.928494
78.120013,9.919532
76.646118,12.302435
77.264939,10.022141
77.068056,10.067428
78.450065,10.087548
79.808786,12.008901
77.16231,9.604413
76.635511,11.548091
76.6439,11.5443
76.684617,11.488804
77.13702,10.03616
76.429138,9.611582
77.265552,10.031173
76.711886,11.419195
77.267958,10.037647
76.641305,11.565145
76.970901,11.0079
76.691361,10.128153
76.355324,9.500501
76.674113,10.116075
77.287014,10.040597
76.688109,10.220887
76.70743,10.214876
76.972833,8.396948
76.33893,9.496006
76.358074,9.526421
